epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,562.577,0.76674,2.34301,0.96531,0.22158,0.20267,0.12082,0.10172,0.65976,2.27851,0.9259,0.00020581,0.00020581,0.00020581
83,569.156,0.76069,2.33811,0.96887,0.19896,0.20848,0.12382,0.10676,0.60294,2.25777,0.90426,0.00020461,0.00020461,0.00020461
84,575.816,0.75242,2.33686,0.96208,0.15616,0.20637,0.12612,0.10757,0.63033,2.26513,0.91261,0.00020341,0.00020341,0.00020341
85,582.747,0.75866,2.33912,0.96738,0.15934,0.21259,0.12488,0.10743,0.61524,2.25624,0.91014,0.00020221,0.00020221,0.00020221
86,589.376,0.75709,2.33352,0.96233,0.19075,0.21606,0.12685,0.10938,0.60957,2.25082,0.90216,0.00020101,0.00020101,0.00020101
87,595.825,0.75178,2.33582,0.96162,0.19892,0.22872,0.12487,0.10691,0.62191,2.26099,0.91086,0.00019981,0.00019981,0.00019981
88,602.366,0.75585,2.33232,0.95917,0.19197,0.19809,0.12752,0.10973,0.60483,2.252,0.90226,0.00019861,0.00019861,0.00019861
89,609.285,0.75742,2.33427,0.96215,0.19459,0.21186,0.12741,0.10961,0.60116,2.25086,0.90539,0.000197411,0.000197411,0.000197411
90,616.16,0.74969,2.33065,0.96236,0.20068,0.21545,0.12542,0.10832,0.5967,2.25841,0.90348,0.000196211,0.000196211,0.000196211
91,623.091,0.75524,2.32789,0.96785,0.15414,0.22081,0.12755,0.10986,0.60359,2.25184,0.90325,0.000195011,0.000195011,0.000195011
92,629.844,0.74123,2.31984,0.95704,0.17835,0.21695,0.12458,0.1081,0.5919,2.25095,0.89871,0.000193811,0.000193811,0.000193811
93,636.426,0.74717,2.33064,0.9601,0.1868,0.21818,0.12937,0.11178,0.59536,2.2472,0.90152,0.000192611,0.000192611,0.000192611
94,643.021,0.74839,2.32023,0.95466,0.19664,0.23227,0.12412,0.10691,0.60345,2.25152,0.90185,0.000191411,0.000191411,0.000191411
95,649.863,0.74529,2.32805,0.96109,0.18393,0.2298,0.13073,0.11297,0.59821,2.25506,0.90169,0.000190211,0.000190211,0.000190211
96,656.526,0.74195,2.32613,0.9598,0.20022,0.22828,0.12884,0.11188,0.59484,2.243,0.8983,0.000189011,0.000189011,0.000189011
97,663.087,0.7316,2.3226,0.95628,0.19608,0.23166,0.12738,0.11066,0.59856,2.25435,0.90346,0.000187812,0.000187812,0.000187812
98,669.898,0.74065,2.33072,0.95489,0.16286,0.22497,0.12899,0.11172,0.59476,2.24378,0.8958,0.000186612,0.000186612,0.000186612
99,676.467,0.73693,2.31989,0.95326,0.20066,0.22411,0.12901,0.11168,0.59307,2.24589,0.8985,0.000185412,0.000185412,0.000185412
100,683.21,0.74148,2.3147,0.95618,0.16379,0.22657,0.13559,0.11702,0.60339,2.2537,0.90345,0.000184212,0.000184212,0.000184212
101,689.89,0.73624,2.31,0.95666,0.19088,0.22092,0.12984,0.11209,0.60705,2.2545,0.90415,0.000183012,0.000183012,0.000183012
102,696.858,0.73806,2.31852,0.95666,0.20777,0.21968,0.12978,0.11257,0.58827,2.24689,0.89865,0.000181812,0.000181812,0.000181812
103,703.488,0.74484,2.30953,0.95628,0.16789,0.2414,0.12943,0.11219,0.59018,2.24822,0.89764,0.000180612,0.000180612,0.000180612
104,710.279,0.7361,2.31539,0.95725,0.19824,0.21837,0.13478,0.11685,0.5877,2.24204,0.89423,0.000179412,0.000179412,0.000179412
