epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,823.119,0.6897,0.70034,0.92746,0.98386,0.97196,0.9923,0.86677,0.56557,0.46484,0.88514,6.10242e-05,6.10242e-05,6.10242e-05
123,829.634,0.68983,0.70221,0.92968,0.98656,0.973,0.99252,0.86719,0.56604,0.46409,0.88529,5.90244e-05,5.90244e-05,5.90244e-05
124,836.183,0.67883,0.69061,0.92675,0.98626,0.97282,0.99257,0.86678,0.56728,0.46328,0.88616,5.70246e-05,5.70246e-05,5.70246e-05
125,842.716,0.6847,0.69671,0.93142,0.98032,0.97558,0.99246,0.86532,0.5666,0.46237,0.88569,5.50248e-05,5.50248e-05,5.50248e-05
126,849.039,0.68756,0.69645,0.92623,0.98541,0.97136,0.99263,0.86861,0.56431,0.46094,0.88419,5.3025e-05,5.3025e-05,5.3025e-05
127,855.854,0.67918,0.6953,0.92512,0.9856,0.97198,0.99269,0.86658,0.56992,0.46415,0.88624,5.10252e-05,5.10252e-05,5.10252e-05
128,862.421,0.67388,0.68743,0.92353,0.98265,0.97798,0.99263,0.86558,0.56845,0.46202,0.88586,4.90254e-05,4.90254e-05,4.90254e-05
129,869.128,0.68003,0.69211,0.9261,0.98451,0.97671,0.99259,0.86786,0.56977,0.46037,0.88465,4.70256e-05,4.70256e-05,4.70256e-05
130,876.269,0.6822,0.69057,0.92646,0.98592,0.97509,0.99285,0.86589,0.56956,0.4592,0.88491,4.50258e-05,4.50258e-05,4.50258e-05
131,882.957,0.67879,0.69805,0.92923,0.98648,0.97254,0.99298,0.86683,0.56852,0.46015,0.8852,4.3026e-05,4.3026e-05,4.3026e-05
132,889.615,0.67706,0.69062,0.92678,0.98591,0.97262,0.99267,0.86669,0.56957,0.46185,0.8852,4.10262e-05,4.10262e-05,4.10262e-05
133,896.204,0.67927,0.69028,0.92474,0.98532,0.97495,0.99276,0.86744,0.56621,0.45961,0.88482,3.90264e-05,3.90264e-05,3.90264e-05
134,902.613,0.67075,0.68311,0.92154,0.98537,0.97586,0.99282,0.8658,0.56709,0.45954,0.88453,3.70266e-05,3.70266e-05,3.70266e-05
135,909.096,0.67437,0.68616,0.92427,0.98365,0.9747,0.99287,0.86709,0.5649,0.45549,0.88392,3.50268e-05,3.50268e-05,3.50268e-05
136,915.409,0.68194,0.698,0.92426,0.98635,0.97536,0.99298,0.86785,0.56143,0.45714,0.88179,3.3027e-05,3.3027e-05,3.3027e-05
137,921.791,0.67733,0.6878,0.92754,0.9886,0.9689,0.9928,0.86636,0.56852,0.45797,0.88475,3.10272e-05,3.10272e-05,3.10272e-05
138,928.233,0.67806,0.68724,0.92699,0.98402,0.97418,0.99258,0.86557,0.56904,0.45756,0.88516,2.90274e-05,2.90274e-05,2.90274e-05
139,934.808,0.67179,0.69087,0.92569,0.9872,0.97202,0.99259,0.866,0.56729,0.45646,0.88467,2.70276e-05,2.70276e-05,2.70276e-05
140,941.481,0.67165,0.69066,0.92745,0.98769,0.97206,0.99279,0.86721,0.5677,0.45746,0.88508,2.50278e-05,2.50278e-05,2.50278e-05
141,948.81,0.68659,0.65919,0.92028,0.98149,0.9666,0.99169,0.8523,0.60565,0.50473,0.88384,2.3028e-05,2.3028e-05,2.3028e-05
142,955.173,0.65045,0.61455,0.90742,0.98169,0.96986,0.99145,0.85317,0.602,0.49861,0.88339,2.10282e-05,2.10282e-05,2.10282e-05
143,961.584,0.64031,0.6041,0.90307,0.97557,0.97765,0.99176,0.85683,0.59337,0.489,0.88112,1.90284e-05,1.90284e-05,1.90284e-05
144,968.18,0.633,0.5868,0.90247,0.9795,0.97375,0.99159,0.85822,0.59442,0.48792,0.88197,1.70286e-05,1.70286e-05,1.70286e-05
145,974.672,0.62885,0.5805,0.90112,0.98031,0.97359,0.99182,0.85963,0.5858,0.48103,0.87928,1.50288e-05,1.50288e-05,1.50288e-05
146,980.992,0.62343,0.58034,0.90639,0.97803,0.97664,0.99197,0.85988,0.5847,0.4774,0.87907,1.3029e-05,1.3029e-05,1.3029e-05
147,987.381,0.62447,0.58149,0.90692,0.9795,0.97656,0.99192,0.86206,0.57989,0.47447,0.87765,1.10292e-05,1.10292e-05,1.10292e-05
148,993.733,0.62429,0.57587,0.90046,0.98111,0.97444,0.99195,0.86095,0.58089,0.47489,0.8783,9.0294e-06,9.0294e-06,9.0294e-06
149,1000.62,0.62622,0.58096,0.90559,0.98072,0.9737,0.99203,0.86152,0.58066,0.47286,0.8782,7.0296e-06,7.0296e-06,7.0296e-06
150,1007.3,0.62123,0.57221,0.90056,0.98151,0.97362,0.99201,0.86133,0.58024,0.47252,0.87839,5.0298e-06,5.0298e-06,5.0298e-06
