epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
110,3209.5,0.55388,0.70308,0.87323,0.94813,0.91765,0.96195,0.89233,0.39893,0.43395,0.82301,0.002806,0.002806,0.002806
111,3237.64,0.54945,0.69799,0.87202,0.95003,0.91567,0.96195,0.89174,0.39865,0.43362,0.82294,0.00274,0.00274,0.00274
112,3266.13,0.5518,0.69701,0.87332,0.9519,0.91399,0.96204,0.89192,0.39845,0.43335,0.82295,0.002674,0.002674,0.002674
113,3294.06,0.55247,0.70095,0.87451,0.94717,0.919,0.9621,0.89226,0.39805,0.43264,0.82291,0.002608,0.002608,0.002608
114,3322.97,0.54963,0.69753,0.87271,0.95264,0.91391,0.96215,0.89263,0.39789,0.43213,0.82283,0.002542,0.002542,0.002542
115,3351.62,0.54871,0.69411,0.8716,0.95241,0.9155,0.96231,0.89282,0.39722,0.43153,0.8227,0.002476,0.002476,0.002476
116,3380.98,0.54661,0.69639,0.87358,0.94852,0.91941,0.96237,0.89289,0.39668,0.43108,0.8224,0.00241,0.00241,0.00241
117,3410.86,0.54574,0.6977,0.87126,0.94834,0.91998,0.96248,0.89314,0.39667,0.4307,0.82227,0.002344,0.002344,0.002344
118,3438.71,0.54416,0.68689,0.87107,0.96424,0.9039,0.96265,0.893,0.39649,0.4301,0.82224,0.002278,0.002278,0.002278
119,3467.03,0.54487,0.68908,0.87179,0.96241,0.90556,0.96287,0.8928,0.39636,0.42935,0.82218,0.002212,0.002212,0.002212
120,3494.87,0.54437,0.69036,0.87,0.96088,0.90662,0.96295,0.89267,0.39594,0.42912,0.82208,0.002146,0.002146,0.002146
121,3524.91,0.54308,0.68685,0.87038,0.95733,0.91112,0.96292,0.89295,0.3953,0.42868,0.82194,0.00208,0.00208,0.00208
122,3554.47,0.54228,0.68306,0.86851,0.94963,0.91744,0.96284,0.8931,0.39514,0.4285,0.82189,0.002014,0.002014,0.002014
123,3584.94,0.53995,0.68297,0.87057,0.95063,0.9171,0.96282,0.89302,0.39499,0.42819,0.82186,0.001948,0.001948,0.001948
124,3613.87,0.54123,0.68596,0.86933,0.95174,0.91681,0.96282,0.89324,0.39465,0.42805,0.82177,0.001882,0.001882,0.001882
125,3642.28,0.53869,0.68562,0.87017,0.95104,0.9178,0.9629,0.89353,0.39463,0.42782,0.82174,0.001816,0.001816,0.001816
126,3670.5,0.53876,0.68016,0.86911,0.95184,0.91765,0.96307,0.89367,0.39426,0.42713,0.82164,0.00175,0.00175,0.00175
127,3699.74,0.53539,0.67785,0.86789,0.95118,0.91753,0.96308,0.89372,0.39411,0.42683,0.8216,0.001684,0.001684,0.001684
128,3728.88,0.53712,0.67822,0.86853,0.95128,0.91714,0.96307,0.89373,0.3937,0.42659,0.8215,0.001618,0.001618,0.001618
129,3756.48,0.53662,0.68069,0.86844,0.95189,0.91743,0.96313,0.89391,0.39352,0.42639,0.82139,0.001552,0.001552,0.001552
130,3785.3,0.5373,0.67466,0.8688,0.95067,0.92026,0.96309,0.89425,0.39329,0.426,0.82127,0.001486,0.001486,0.001486
131,3814.42,0.53116,0.6678,0.86581,0.94903,0.9207,0.96307,0.89405,0.393,0.42558,0.82119,0.00142,0.00142,0.00142
132,3842.62,0.53177,0.67127,0.86645,0.94917,0.92063,0.96313,0.89414,0.39288,0.42523,0.82113,0.001354,0.001354,0.001354
133,3871.43,0.53278,0.67115,0.86851,0.94969,0.92093,0.96325,0.89428,0.39282,0.42495,0.82107,0.001288,0.001288,0.001288
134,3900.92,0.53244,0.66957,0.86782,0.95051,0.92085,0.96324,0.89461,0.39271,0.42474,0.82101,0.001222,0.001222,0.001222
135,3929.54,0.53011,0.67109,0.86899,0.95105,0.92089,0.96329,0.89468,0.39256,0.42439,0.82097,0.001156,0.001156,0.001156
136,3959.62,0.53303,0.66671,0.86798,0.95081,0.92091,0.96334,0.89468,0.39269,0.42428,0.82096,0.00109,0.00109,0.00109
137,3989.11,0.52972,0.67157,0.86625,0.95055,0.9215,0.96337,0.89473,0.39238,0.42387,0.82086,0.001024,0.001024,0.001024
138,4017.56,0.52728,0.66159,0.86429,0.95013,0.92135,0.9634,0.89488,0.39214,0.42349,0.82079,0.000958,0.000958,0.000958
139,4047.3,0.5245,0.66282,0.86544,0.95028,0.92182,0.96338,0.89497,0.39205,0.42322,0.82077,0.000892,0.000892,0.000892
140,4076.27,0.5279,0.66493,0.866,0.94971,0.92266,0.96336,0.8947,0.39192,0.42289,0.82073,0.000826,0.000826,0.000826
141,4105.31,0.47021,0.5341,0.84135,0.94929,0.92246,0.96335,0.89478,0.39189,0.42273,0.8207,0.00076,0.00076,0.00076
142,4133.95,0.46306,0.52427,0.83969,0.9501,0.92219,0.96341,0.89467,0.39163,0.42243,0.82063,0.000694,0.000694,0.000694
143,4162.2,0.46301,0.52249,0.83791,0.95309,0.91863,0.96337,0.89487,0.39152,0.42216,0.82056,0.000628,0.000628,0.000628
144,4189.91,0.46195,0.52172,0.83641,0.95365,0.91849,0.9634,0.89488,0.39136,0.42183,0.82053,0.000562,0.000562,0.000562
145,4219.21,0.45727,0.5158,0.83786,0.95427,0.91842,0.96343,0.89515,0.39132,0.42168,0.82049,0.000496,0.000496,0.000496
146,4247.79,0.45601,0.51367,0.83795,0.95441,0.91808,0.96343,0.89512,0.39114,0.42127,0.82043,0.00043,0.00043,0.00043
147,4276.09,0.45698,0.51144,0.83752,0.95401,0.91849,0.96345,0.89547,0.39107,0.42088,0.82041,0.000364,0.000364,0.000364
148,4305.06,0.45343,0.50999,0.83565,0.95433,0.91823,0.96349,0.89567,0.39103,0.42043,0.82036,0.000298,0.000298,0.000298
149,4334.01,0.45381,0.50758,0.83513,0.95415,0.91766,0.96351,0.89564,0.39089,0.42014,0.8203,0.000232,0.000232,0.000232
150,4362.08,0.44774,0.50413,0.83489,0.95832,0.91368,0.96353,0.89604,0.39086,0.41998,0.82026,0.000166,0.000166,0.000166
