epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,7737.07,0.36967,0.32353,0.81618,0.99083,0.99165,0.99361,0.97231,0.25498,0.1684,0.79414,0.002575,0.002575,0.002575
77,7806.99,0.36798,0.32224,0.81604,0.991,0.99165,0.99362,0.97231,0.25485,0.16818,0.79411,0.002476,0.002476,0.002476
78,7877.68,0.36726,0.31743,0.8156,0.99093,0.99175,0.99363,0.97235,0.25475,0.16799,0.79408,0.002377,0.002377,0.002377
79,7946.81,0.3661,0.31616,0.81534,0.99116,0.99167,0.99364,0.97224,0.25464,0.16779,0.79405,0.002278,0.002278,0.002278
80,8059.88,0.36463,0.31594,0.81443,0.99095,0.9918,0.99365,0.97243,0.25434,0.16748,0.79401,0.002179,0.002179,0.002179
81,8130.23,0.36349,0.31443,0.81482,0.99095,0.99189,0.99366,0.97239,0.25414,0.16719,0.79398,0.00208,0.00208,0.00208
82,8200.72,0.36091,0.31143,0.81441,0.99091,0.99179,0.99366,0.97239,0.25384,0.16705,0.79394,0.001981,0.001981,0.001981
83,8272.33,0.36089,0.30907,0.81473,0.99158,0.99154,0.99367,0.97247,0.2537,0.16697,0.79392,0.001882,0.001882,0.001882
84,8363.81,0.3616,0.30983,0.81439,0.99177,0.99142,0.99367,0.97244,0.2535,0.16683,0.79388,0.001783,0.001783,0.001783
85,8486.41,0.35867,0.30829,0.81379,0.99167,0.99152,0.99368,0.97253,0.25332,0.16665,0.79386,0.001684,0.001684,0.001684
86,8609.52,0.35904,0.30768,0.81364,0.99166,0.9914,0.99368,0.97244,0.25316,0.16666,0.79383,0.001585,0.001585,0.001585
87,8731.06,0.35633,0.30547,0.8131,0.99171,0.99133,0.99368,0.97262,0.25298,0.16658,0.79381,0.001486,0.001486,0.001486
88,8819.57,0.35592,0.3043,0.81359,0.99164,0.99132,0.99368,0.97273,0.25289,0.16648,0.79378,0.001387,0.001387,0.001387
89,8889.94,0.35276,0.30041,0.81341,0.99161,0.99142,0.99368,0.97273,0.25279,0.1663,0.79376,0.001288,0.001288,0.001288
90,8960.73,0.35261,0.30063,0.81375,0.99176,0.99135,0.99369,0.97281,0.2526,0.16616,0.79373,0.001189,0.001189,0.001189
91,9032.45,0.30139,0.21272,0.78861,0.99155,0.99149,0.99368,0.97276,0.25277,0.16622,0.79372,0.00109,0.00109,0.00109
92,9102.44,0.2967,0.20603,0.78893,0.99204,0.99128,0.9937,0.97275,0.25272,0.16601,0.79368,0.000991,0.000991,0.000991
93,9172.18,0.29475,0.20417,0.78745,0.99138,0.99187,0.9937,0.97297,0.25259,0.1659,0.79365,0.000892,0.000892,0.000892
94,9248.38,0.29268,0.20161,0.78765,0.99136,0.99186,0.9937,0.97299,0.25248,0.16575,0.79362,0.000793,0.000793,0.000793
95,9318.93,0.28986,0.20014,0.78674,0.99174,0.99168,0.9937,0.97298,0.25236,0.16551,0.79358,0.000694,0.000694,0.000694
96,9388.37,0.28827,0.19687,0.78638,0.99194,0.99152,0.99371,0.97312,0.25219,0.16531,0.79354,0.000595,0.000595,0.000595
97,9458.14,0.28728,0.19539,0.78685,0.992,0.99152,0.99371,0.97323,0.25204,0.16516,0.79351,0.000496,0.000496,0.000496
98,9526.62,0.28472,0.19338,0.78697,0.99211,0.99146,0.99371,0.97334,0.25208,0.16504,0.79348,0.000397,0.000397,0.000397
99,9596.2,0.28329,0.19007,0.7862,0.9922,0.99131,0.99372,0.97352,0.2521,0.16492,0.79347,0.000298,0.000298,0.000298
100,9666.55,0.28205,0.18879,0.78549,0.99214,0.99131,0.99371,0.97363,0.2519,0.1649,0.79344,0.000199,0.000199,0.000199
