epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,542.824,0.77172,0.95452,0.97577,0.92804,0.92669,0.97003,0.83259,0.62004,0.62008,0.91523,0.000143016,0.000143016,0.000143016
82,549.47,0.75883,0.94536,0.96842,0.91751,0.9259,0.9668,0.82976,0.62393,0.62922,0.91893,0.000141016,0.000141016,0.000141016
83,556.287,0.75649,0.94242,0.972,0.93694,0.92507,0.97111,0.83804,0.61044,0.6161,0.91583,0.000139016,0.000139016,0.000139016
84,562.961,0.75113,0.93547,0.96609,0.92705,0.92176,0.97151,0.83264,0.62237,0.61973,0.91751,0.000137017,0.000137017,0.000137017
85,569.732,0.75413,0.93672,0.96859,0.92861,0.93176,0.96857,0.82899,0.6286,0.62039,0.9214,0.000135017,0.000135017,0.000135017
86,576.43,0.75615,0.93061,0.96658,0.93458,0.93068,0.97075,0.83379,0.61673,0.60792,0.91359,0.000133017,0.000133017,0.000133017
87,582.902,0.7504,0.92181,0.96603,0.92793,0.93408,0.96915,0.83328,0.61473,0.61113,0.91335,0.000131017,0.000131017,0.000131017
88,589.318,0.7576,0.92514,0.96427,0.93791,0.9271,0.9723,0.83807,0.6165,0.60806,0.912,0.000129017,0.000129017,0.000129017
89,595.749,0.7558,0.92286,0.96586,0.93184,0.9265,0.97097,0.83692,0.60576,0.60326,0.91488,0.000127018,0.000127018,0.000127018
90,602.089,0.75068,0.92461,0.96671,0.92648,0.93362,0.97215,0.83727,0.60476,0.60021,0.90993,0.000125018,0.000125018,0.000125018
91,608.707,0.7523,0.92907,0.97094,0.93515,0.93095,0.97195,0.83727,0.604,0.59602,0.90987,0.000123018,0.000123018,0.000123018
92,615.35,0.73987,0.9111,0.96142,0.9357,0.92828,0.97073,0.83529,0.60805,0.59954,0.91098,0.000121018,0.000121018,0.000121018
